org_video,label,start_frm,video_id
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,416,801
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,448,802
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,480,803
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,512,804
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,544,805
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,576,806
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,608,807
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,640,808
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,672,809
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,704,810
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,736,811
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,768,812
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,800,813
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,832,814
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,864,815
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,896,816
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,928,817
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,960,818
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,992,819
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,1024,820
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,1056,821
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,1088,822
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,1120,823
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,1152,824
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,1184,825
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,1216,826
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,1248,827
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,1280,828
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,1312,829
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,1344,830
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,1376,831
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,1408,832
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,1440,833
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,1472,834
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,1504,835
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,1536,836
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,1568,837
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,1600,838
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,1632,839
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,1664,840
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,1696,841
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,1728,842
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,1760,843
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,1792,844
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,1824,845
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,1856,846
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,1888,847
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,1920,848
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,1952,849
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,1984,850
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,2016,851
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,2048,852
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,2080,853
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,2112,854
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,2144,855
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,2176,856
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,2208,857
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,2240,858
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,2272,859
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,2304,860
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,2336,861
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,2368,862
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,2400,863
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,2432,864
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,2464,865
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,2496,866
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,2528,867
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,2560,868
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,2592,869
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,2624,870
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,2656,871
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,2688,872
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,2720,873
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,2752,874
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,2784,875
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,2816,876
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,2848,877
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,2880,878
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,2912,879
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,2944,880
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,2976,881
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,3008,882
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,3040,883
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,3072,884
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,3104,885
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,3136,886
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,3168,887
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,3200,888
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,3232,889
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,3264,890
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,3296,891
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,3328,892
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,3360,893
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,3392,894
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,3424,895
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,3456,896
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,3488,897
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,3520,898
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,3552,899
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,3584,900
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,3616,901
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,3648,902
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,3680,903
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,3712,904
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,3744,905
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,3776,906
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,3808,907
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,3840,908
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,3872,909
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,3904,910
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,3936,911
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,3968,912
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,4000,913
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,4032,914
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,4064,915
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,4096,916
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,4128,917
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,4160,918
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,4192,919
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,4224,920
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,4256,921
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,4288,922
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,4320,923
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,4352,924
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,4384,925
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,4416,926
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,4448,927
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,4480,928
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,4512,929
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,4544,930
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,4576,931
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,4608,932
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,4640,933
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,4672,934
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,4704,935
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,4736,936
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,4768,937
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,4800,938
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,4832,939
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,4864,940
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,4896,941
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,4928,942
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,4960,943
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,4992,944
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,5024,945
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,5056,946
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,5088,947
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,5120,948
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,5152,949
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,5184,950
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,5216,951
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,5248,952
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,5280,953
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,5312,954
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,5344,955
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,5376,956
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,5408,957
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,5440,958
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,5472,959
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,5504,960
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,5536,961
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,5568,962
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,5600,963
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,5632,964
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,5664,965
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,5696,966
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,5728,967
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,5760,968
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,5792,969
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,5824,970
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,5856,971
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,5888,972
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,5920,973
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,5952,974
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,5984,975
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,6016,976
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,6048,977
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,6080,978
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,6112,979
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,6144,980
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,6176,981
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,6208,982
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,6240,983
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,6272,984
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,6304,985
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,6336,986
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,6368,987
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,6400,988
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,6432,989
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,6464,990
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,6496,991
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,6528,992
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,6560,993
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,6592,994
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,6624,995
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,6656,996
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,6688,997
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,6720,998
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,6752,999
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,6784,1000
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,6816,1001
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,6848,1002
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,6880,1003
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,6912,1004
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,6944,1005
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,6976,1006
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,7008,1007
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,7040,1008
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,7072,1009
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,7104,1010
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,7136,1011
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,7168,1012
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,7200,1013
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,7232,1014
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,7264,1015
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,7296,1016
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,7328,1017
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,7360,1018
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,7392,1019
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,7424,1020
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,7456,1021
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,7488,1022
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,7520,1023
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,7552,1024
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,7584,1025
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,7616,1026
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,7648,1027
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,7680,1028
./raiders/stimuli/task002/scaled_cropped/INDIANA_JONES_RAIDERS_LOST_ARK_part_2.m4v,0,7712,1029
